time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1695389726506126600,1.867126708984375,0.031552936881780624,0.03383774310350418,0.2045384645462036,0.9777645468711853,0.05820649489760399,-0.4138270914554596,-0.0522967092692852
1695389726524413000,1.885412841796875,0.028754035010933876,0.029422756284475327,0.20340530574321747,0.9782299995422363,0.05005747824907303,-0.4111310839653015,-0.0483313612639904
1695389726542695400,1.9036953125,0.026294460520148277,0.022685011848807335,0.2023259848356247,0.9787023663520813,0.03679908066987991,-0.4084930717945099,-0.046097204089164734
1695389726560977000,1.921976806640625,0.024917764589190483,0.014754573814570904,0.20128177106380463,0.9791052341461182,0.020531507208943367,-0.4059452712535858,-0.046662405133247375
1695389726579261200,1.94026123046875,0.024210216477513313,0.0036749406717717648,0.20052075386047363,0.9793834090232849,-0.0027306044939905405,-0.4038389027118683,-0.049988627433776855
1695389726597551600,1.958551513671875,0.023714790120720863,-0.008199304342269897,0.20035326480865479,0.9794023633003235,-0.02779187448322773,-0.4028742015361786,-0.054093241691589355
1695389726615841000,1.976841064453125,0.02458360604941845,-0.02099558897316456,0.20014017820358276,0.9792337417602539,-0.05539394170045853,-0.40164804458618164,-0.06147853657603264
1695389726634126800,1.995126953125,0.02778085134923458,-0.03277241811156273,0.19985783100128174,0.9788826107978821,-0.08180824667215347,-0.40003854036331177,-0.07333897799253464
1695389726652415000,2.0134150390625,0.03286202624440193,-0.043533772230148315,0.1986318826675415,0.9785552620887756,-0.10670670121908188,-0.3961651623249054,-0.08857627213001251
1695389726670703000,2.031703125,0.04020669683814049,-0.05151990428566933,0.19691789150238037,0.9782395362854004,-0.12649103999137878,-0.3910105228424072,-0.10723768174648285
1695389726688992300,2.0499921875,0.049576327204704285,-0.05758262053132057,0.194899320602417,0.9778755903244019,-0.14284269511699677,-0.3848985433578491,-0.12918931245803833
1695389726707285800,2.06828564453125,0.05031377822160721,-0.06829044222831726,0.19441844522953033,0.9772443175315857,-0.16570590436458588,-0.3823660910129547,-0.1350225806236267
1695389726725579000,2.0865791015625,0.05155104398727417,-0.08372502028942108,0.19565215706825256,0.9757320284843445,-0.19916528463363647,-0.38242992758750916,-0.14424578845500946
1695389726743872300,2.104872314453125,0.05323662608861923,-0.09927243739366531,0.19778034090995789,0.9737524390220642,-0.23334099352359772,-0.3839742839336395,-0.15479068458080292
1695389726762164200,2.123164306640625,0.04996627941727638,-0.11371307075023651,0.1991167515516281,0.9720727205276489,-0.26305052638053894,-0.38520410656929016,-0.15429960191249847
1695389726780451800,2.141451904296875,0.04498470947146416,-0.12694606184959412,0.19975166022777557,0.9705464243888855,-0.28938424587249756,-0.38581597805023193,-0.1495433896780014
1695389726798739000,2.159739013671875,0.037479422986507416,-0.14035655558109283,0.19984546303749084,0.9689980745315552,-0.3150075674057007,-0.38631632924079895,-0.13942763209342957
1695389726817030100,2.178030029296875,0.03065110743045807,-0.15637695789337158,0.20077277719974518,0.9665904641151428,-0.34681859612464905,-0.3882225751876831,-0.13224422931671143
1695389726835324400,2.196324462890625,0.02581305056810379,-0.1743311882019043,0.20315739512443542,0.96315598487854,-0.3841598331928253,-0.3923322260379791,-0.13084352016448975
1695389726853618200,2.2146181640625,0.018798459321260452,-0.1945793628692627,0.20612265169620514,0.9588008522987366,-0.426008403301239,-0.39840152859687805,-0.1264784336090088
1695389726871911000,2.232910888671875,0.011081762611865997,-0.215382382273674,0.2092260867357254,0.9537882208824158,-0.4691571891307831,-0.4053507447242737,-0.12137602269649506
1695389726890200000,2.251199951171875,0.0024549439549446106,-0.2354152649641037,0.21318337321281433,0.948222815990448,-0.510936975479126,-0.4149397909641266,-0.11502150446176529
1695389726908485400,2.2694853515625,-0.005934902932494879,-0.2543307840824127,0.21393439173698425,0.9431398510932922,-0.5495632290840149,-0.41868454217910767,-0.10705935955047607
1695389726926766800,2.287766845703125,-0.014582835137844086,-0.2729201316833496,0.21209917962551117,0.9382515549659729,-0.5867080092430115,-0.418034166097641,-0.09688925743103027
1695389726945049300,2.30604931640625,-0.032934997230768204,-0.2768584191799164,0.21138320863246918,0.9367933869361877,-0.587916374206543,-0.42715317010879517,-0.06084062531590462
1695389726963338000,2.324337890625,-0.06464685499668121,-0.2730933129787445,0.21326299011707306,0.9358204007148743,-0.5667296051979065,-0.44943973422050476,0.005012062843888998
1695389726981629000,2.34262890625,-0.10016525536775589,-0.26676270365715027,0.21821458637714386,0.9333739876747131,-0.5373274087905884,-0.47888779640197754,0.07958780229091644
1695389726999916500,2.36091650390625,-0.13946020603179932,-0.25939109921455383,0.22771485149860382,0.9281234741210938,-0.5018662214279175,-0.5178859829902649,0.16269561648368835
1695389727018203100,2.379203125,-0.1819656640291214,-0.2510966956615448,0.2412666380405426,0.9195811152458191,-0.45863136649131775,-0.5646384358406067,0.2555009424686432
1695389727036488700,2.39748876953125,-0.23187334835529327,-0.23953182995319366,0.2605319917201996,0.9060807824134827,-0.39588186144828796,-0.622672438621521,0.37215593457221985
1695389727054776600,2.415776611328125,-0.2851705849170685,-0.22496314346790314,0.28587979078292847,0.8867594003677368,-0.3104702830314636,-0.6884214282035828,0.5102013349533081
1695389727073069300,2.4340693359375,-0.3291943669319153,-0.2051154226064682,0.3159158229827881,0.86588454246521,-0.20271562039852142,-0.7506837844848633,0.6465073823928833
1695389727091360500,2.452360595703125,-0.3638900816440582,-0.1823444366455078,0.34418821334838867,0.8460904359817505,-0.08316822350025177,-0.7968177199363708,0.7773145437240601
1695389727109653000,2.470653076171875,-0.38553565740585327,-0.16917765140533447,0.3556433320045471,0.8344214558601379,-0.011748719029128551,-0.8095268607139587,0.8606082797050476
1695389727127946000,2.488946044921875,-0.39277729392051697,-0.1568993777036667,0.33344486355781555,0.8425693511962891,-0.0033746238332241774,-0.7548149824142456,0.8710944056510925
1695389727146236700,2.507236572265625,-0.3470068573951721,-0.15148447453975677,0.25706014037132263,0.8891338109970093,-0.11023592203855515,-0.5971089005470276,0.7102333307266235
1695389727164525300,2.525525390625,-0.2500324547290802,-0.1602942794561386,0.1791309118270874,0.9379241466522217,-0.23431101441383362,-0.4292401075363159,0.4697461426258087
1695389727182814200,2.543814208984375,-0.16262897849082947,-0.19294586777687073,0.13339003920555115,0.9584001302719116,-0.35157811641693115,-0.32408255338668823,0.2781165540218353
1695389727201104000,2.562103759765625,-0.09173734486103058,-0.22030194103717804,0.10283975303173065,0.9656475782394409,-0.4320554733276367,-0.24137063324451447,0.13621772825717926
1695389727219392500,2.580392578125,-0.0631820484995842,-0.24185186624526978,0.07949740439653397,0.9649849534034729,-0.4832434356212616,-0.18504318594932556,0.08503872156143188
1695389727237683500,2.598683349609375,-0.09613699465990067,-0.2419518232345581,0.026818275451660156,0.9651413559913635,-0.4826478958129883,-0.09844683855772018,0.17431531846523285
1695389727255974000,2.616973876953125,-0.17431361973285675,-0.23286718130111694,-0.11129375547170639,0.9502639174461365,-0.5069485902786255,0.1307048797607422,0.39674392342567444
1695389727274262000,2.635261962890625,-0.3473537862300873,-0.21456126868724823,-0.24709659814834595,0.8787787556648254,-0.609609842300415,0.28924548625946045,0.8444170951843262
1695389727292554000,2.653553955078125,-0.49487268924713135,-0.19492055475711823,-0.3365378975868225,0.777077317237854,-0.7393325567245483,0.3364203870296478,1.2655441761016846
1695389727310849000,2.67184912109375,-0.5645182132720947,-0.12800875306129456,-0.3262348473072052,0.7473312020301819,-0.638292133808136,0.3501986563205719,1.4106543064117432
1695389727329138200,2.69013818359375,-0.6141617894172668,-0.0289751086384058,-0.236429825425148,0.7523740530014038,-0.36031895875930786,0.3259158432483673,1.4290742874145508
1695389727347425500,2.708425537109375,-0.6561306715011597,0.08759447187185287,-0.10546337813138962,0.7420898675918579,-0.00871704425662756,0.2749236524105072,1.4492017030715942
1695389727365715500,2.726715576171875,-0.6756749153137207,0.1852608025074005,-0.00912351906299591,0.713483452796936,0.26432284712791443,0.26651501655578613,1.4807391166687012
1695389727384002300,2.745002197265625,-0.6771796941757202,0.25872811675071716,0.006561242509633303,0.6887993216514587,0.39917367696762085,0.3483763039112091,1.4826231002807617
1695389727402289700,2.76328955078125,-0.6658116579055786,0.2825908064842224,-0.05094464123249054,0.6886522769927979,0.3673662543296814,0.46281731128692627,1.4495797157287598
1695389727420581600,2.78158154296875,-0.6420990824699402,0.23502448201179504,-0.161373108625412,0.7116396427154541,0.15082068741321564,0.5603668689727783,1.424673318862915
1695389727438871000,2.79987109375,-0.5885235071182251,0.1299317628145218,-0.3299226462841034,0.7265734672546387,-0.26049575209617615,0.6845983266830444,1.4548982381820679
1695389727457155600,2.818155517578125,-0.5830338597297668,0.04659675806760788,-0.43410685658454895,0.685165286064148,-0.6206491589546204,0.7065386176109314,1.6454824209213257
1695389727475440600,2.836440673828125,-0.586006760597229,-0.014400017447769642,-0.47645750641822815,0.6552687287330627,-0.8136443495750427,0.6529577970504761,1.749043345451355
1695389727493730000,2.85472998046875,-0.603733479976654,-0.03356022387742996,-0.49877575039863586,0.6209689974784851,-0.9103779792785645,0.6174104809761047,1.8523378372192383
1695389727512023600,2.8730234375,-0.6180114150047302,-0.023409094661474228,-0.5241513848304749,0.5854735374450684,-0.9835609197616577,0.624657392501831,1.9674038887023926
1695389727530318300,2.891318359375,-0.619048535823822,0.002812715247273445,-0.5426019430160522,0.5677624344825745,-1.01946222782135,0.6682589650154114,2.0405173301696777
1695389727548610800,2.90961083984375,-0.6032301783561707,0.032670412212610245,-0.5491918325424194,0.5774378180503845,-1.0074787139892578,0.7391551733016968,2.0351834297180176
1695389727566900000,2.92789990234375,-0.5932106971740723,0.08628956228494644,-0.49934545159339905,0.6255472898483276,-0.7834013104438782,0.8140944242477417,1.8701971769332886
1695389727585191200,2.946191162109375,-0.6562314629554749,0.2088114321231842,-0.34010592103004456,0.6403796076774597,-0.2567882835865021,0.7890028357505798,1.7026422023773193
1695389727603484200,2.964484130859375,-0.6801366209983826,0.3068148195743561,-0.17421118915081024,0.6425957679748535,0.20651346445083618,0.6961219310760498,1.5523818731307983
1695389727621781800,2.98278173828125,-0.676975667476654,0.3680478036403656,-0.07794421911239624,0.6325895190238953,0.4654850363731384,0.6396718621253967,1.48186194896698
1695389727640078000,3.001078125,-0.6528564095497131,0.4251802861690521,-0.061887308955192566,0.6238351464271545,0.6193232536315918,0.6846194863319397,1.3892085552215576
1695389727658367200,3.0193671875,-0.6123525500297546,0.49836787581443787,-0.11648178100585938,0.602566123008728,0.7659378051757812,0.8491659164428711,1.2266058921813965
1695389727676649200,3.037649169921875,-0.5572331547737122,0.4964137673377991,-0.22795267403125763,0.6253817677497864,0.7382023334503174,0.9942517280578613,1.0419102907180786
1695389727694930700,3.0559306640625,-0.576706051826477,0.42263439297676086,-0.3664102256298065,0.5954275727272034,0.21231530606746674,1.1779236793518066,1.3967217206954956
1695389727713218000,3.074218017578125,-0.620323657989502,0.31942880153656006,-0.46763283014297485,0.5426630973815918,-0.5771840214729309,1.1286436319351196,2.0756614208221436
1695389727731504600,3.092504638671875,-0.6485103368759155,0.21603567898273468,-0.5450620055198669,0.4854590594768524,-1.0097137689590454,0.9431523680686951,2.4057905673980713
1695389727749791500,3.11079150390625,-0.6654883027076721,0.14826811850070953,-0.5967620611190796,0.42310401797294617,-1.2212605476379395,0.7786601185798645,2.5681850910186768
1695389727768080600,3.12908056640625,-0.6829262971878052,0.12182412296533585,-0.6229351162910461,0.3615555763244629,-1.3214603662490845,0.6647281050682068,2.692016124725342
1695389727786372000,3.1473720703125,-0.6871826648712158,0.14007456600666046,-0.6420199275016785,0.3097898066043854,-1.4010260105133057,0.6314256191253662,2.8320302963256836
1695389727804663600,3.16566357421875,-0.6798202991485596,0.16362890601158142,-0.6408097147941589,0.316911518573761,-1.4091349840164185,0.6797986626625061,2.853214740753174
1695389727822952000,3.183951904296875,-0.6442053914070129,0.22015753388404846,-0.6001613140106201,0.4199245274066925,-1.2697503566741943,0.9070638418197632,2.675649642944336
1695389727841241300,3.202241455078125,-0.5935580134391785,0.3441573977470398,-0.47134727239608765,0.5541446208953857,-0.5095422863960266,1.1969890594482422,1.9909765720367432
1695389727859533000,3.220532958984375,-0.5508166551589966,0.5461599230766296,-0.17453663051128387,0.6065042614936829,0.9412862062454224,0.9499430656433105,0.9628459215164185
1695389727877831200,3.2388310546875,-0.5193443894386292,0.6218602657318115,-0.0017919950187206268,0.5861467123031616,1.268736720085144,0.7049818634986877,0.9214025735855103
1695389727896130800,3.257130859375,-0.4869023263454437,0.6385490298271179,0.02885834500193596,0.5952718257904053,1.34288489818573,0.6279225945472717,0.8661767840385437
1695389727914427100,3.27542724609375,-0.465850830078125,0.5636190176010132,-0.01024560071527958,0.6820642948150635,1.1232850551605225,0.5693694949150085,0.8342587947845459
1695389727932719600,3.2937197265625,-0.4505057632923126,0.4369211792945862,-0.06454357504844666,0.7758727669715881,0.793503999710083,0.5164844393730164,0.8316943049430847
1695389727951009000,3.312009033203125,-0.45431140065193176,0.2627929449081421,-0.10017628967761993,0.8452843427658081,0.39731210470199585,0.42040976881980896,0.9004886746406555
1695389727969302300,3.33030224609375,-0.4593087434768677,0.14895513653755188,-0.09260789304971695,0.870788037776947,0.18368180096149445,0.30271878838539124,0.9426589012145996
1695389727987596300,3.34859619140625,-0.46983176469802856,0.08092125505208969,-0.021049993112683296,0.8787871599197388,0.12354910373687744,0.11327778548002243,0.9749288558959961
1695389728005890300,3.366890380859375,-0.4750669300556183,0.01367365662008524,0.0859929695725441,0.8756310343742371,0.10686898231506348,-0.13804243505001068,1.001594066619873
1695389728024181800,3.385181640625,-0.46841108798980713,-0.06931852549314499,0.23193757236003876,0.8497005105018616,0.11221835017204285,-0.4769752025604248,1.0349383354187012
1695389728042467800,3.4034677734375,-0.4398934543132782,-0.16038118302822113,0.397965669631958,0.7889201641082764,0.15244634449481964,-0.8773185014724731,1.0889301300048828
1695389728060759300,3.42175927734375,-0.3969700336456299,-0.2325153648853302,0.5355316996574402,0.7082070112228394,0.29248443245887756,-1.2319473028182983,1.22955322265625
1695389728079056400,3.440056396484375,-0.3626847565174103,-0.2698425352573395,0.6131170392036438,0.6478676199913025,0.7477052807807922,-1.4304875135421753,1.6775813102722168
1695389728097351700,3.4583515625,-0.3407350182533264,-0.285881370306015,0.6529553532600403,0.6130423545837402,1.740219235420227,-1.4748237133026123,2.659431219100952
1695389728115648300,3.476648193359375,-0.32751011848449707,-0.2908995449542999,0.6727752685546875,0.5962282419204712,2.2420241832733154,-1.4507266283035278,-3.134258508682251
1695389728133945000,3.494945068359375,-0.3209145963191986,-0.2939828634262085,0.6826057434082031,0.5870581269264221,2.4158449172973633,-1.4302903413772583,-2.9653234481811523
1695389728152240400,3.513240478515625,-0.31440386176109314,-0.2926555573940277,0.688768208026886,0.5840387940406799,2.491806745529175,-1.4193825721740723,-2.9013102054595947
1695389728170534400,3.531534423828125,-0.30907362699508667,-0.2906968295574188,0.6921912431716919,0.5838152766227722,2.5342342853546143,-1.4151860475540161,-2.870169162750244
1695389728188827400,3.549827392578125,-0.2994723916053772,-0.28348004817962646,0.6956843137741089,0.5881996750831604,2.567669630050659,-1.4169663190841675,-2.863076686859131
1695389728207121400,3.568121337890625,-0.28853467106819153,-0.27227556705474854,0.7011125683784485,0.5924988389015198,2.5839316844940186,-1.4153249263763428,-2.8811182975769043
1695389728225415200,3.586415283203125,-0.2821333706378937,-0.2605409026145935,0.7047148942947388,0.5965703725814819,2.5494210720062256,-1.4146803617477417,-2.9435641765594482
1695389728243708700,3.604708740234375,-0.2742723226547241,-0.24882763624191284,0.7074794173240662,0.6019405126571655,2.5249481201171875,-1.4171142578125,-2.9981045722961426
1695389728262002200,3.623002197265625,-0.2665697932243347,-0.23978057503700256,0.7087897062301636,0.6075055003166199,2.51578950881958,-1.422497034072876,-3.032938241958618
1695389728280294700,3.641294677734375,-0.2591284215450287,-0.23208041489124298,0.7090657353401184,0.6133652925491333,2.510496139526367,-1.4300382137298584,-3.0613908767700195
1695389728298573600,3.659573486328125,-0.2520146369934082,-0.22654865682125092,0.7094080448150635,0.6179842948913574,2.523906707763672,-1.4364811182022095,-3.0672314167022705
1695389728316836600,3.677836669921875,-0.24587616324424744,-0.22128139436244965,0.7104510068893433,0.6211591958999634,2.5354082584381104,-1.4397211074829102,-3.0729637145996094
1695389728335111400,3.696111328125,-0.24214795231819153,-0.21657192707061768,0.710999608039856,0.6236510872840881,2.5256996154785156,-1.4419926404953003,-3.095383405685425
1695389728353398800,3.714398681640625,-0.23751501739025116,-0.20970727503299713,0.7117507457733154,0.6269134283065796,2.502427816390991,-1.4444540739059448,-3.135910987854004
1695389728371688200,3.732688232421875,-0.23327432572841644,-0.2028028964996338,0.7120830416679382,0.6303903460502625,2.4704976081848145,-1.4474133253097534,3.0986552238464355
1695389728389977600,3.7509775390625,-0.2295941561460495,-0.19584448635578156,0.7116974592208862,0.6343644261360168,2.4239633083343506,-1.451399326324463,3.0362155437469482
1695389728408267000,3.76926708984375,-0.2266359180212021,-0.18917223811149597,0.710637092590332,0.6386273503303528,2.3629305362701416,-1.4559377431869507,2.960808515548706
1695389728426546700,3.787546630859375,-0.22401592135429382,-0.18300414085388184,0.7088521718978882,0.6433157324790955,2.290043592453003,-1.461409330368042,2.874814748764038
1695389728444818400,3.805818359375,-0.22280874848365784,-0.1785888373851776,0.7060235142707825,0.6480688452720642,2.2016379833221436,-1.467658519744873,2.7779994010925293
1695389728463100200,3.82410009765625,-0.22038492560386658,-0.17334049940109253,0.7025042772293091,0.6541187167167664,2.087782859802246,-1.4753206968307495,2.652712106704712
1695389728481386000,3.842385986328125,-0.21801921725273132,-0.16830959916114807,0.6977770924568176,0.6612462401390076,1.9275898933410645,-1.4835267066955566,2.4815168380737305
1695389728499669800,3.860669677734375,-0.2157607078552246,-0.16349053382873535,0.6920654773712158,0.6691514849662781,1.7122225761413574,-1.4900646209716797,2.255664587020874
1695389728517958700,3.878958740234375,-0.21347194910049438,-0.1590609848499298,0.6860032081604004,0.6771477460861206,1.4653608798980713,-1.4928172826766968,1.9989086389541626
1695389728536252200,3.897252197265625,-0.2108917534351349,-0.15508724749088287,0.6804039478302002,0.6844874620437622,1.2357760667800903,-1.4916454553604126,1.759726881980896
1695389728554545700,3.915545654296875,-0.20912232995033264,-0.152546688914299,0.6754733920097351,0.6904585957527161,1.0530338287353516,-1.4880036115646362,1.5707107782363892
1695389728572837600,3.933837646484375,-0.20604556798934937,-0.14940623939037323,0.6715637445449829,0.695862889289856,0.9112157821655273,-1.4836088418960571,1.4198435544967651
1695389728591129000,3.952129150390625,-0.20297901332378387,-0.14680704474449158,0.6678680777549744,0.7008562684059143,0.7895882725715637,-1.4786394834518433,1.2899909019470215
1695389728609419500,3.97041943359375,-0.20017050206661224,-0.14466190338134766,0.6640872359275818,0.7056861519813538,0.6810514330863953,-1.4726592302322388,1.1742907762527466
1695389728627709700,3.988709716796875,-0.19767282903194427,-0.1432475745677948,0.6600280404090881,0.7104706764221191,0.5795495510101318,-1.4658045768737793,1.0671656131744385
1695389728645998000,4.006998046875,-0.19552013278007507,-0.14237812161445618,0.6559094786643982,0.7150406837463379,0.4904504418373108,-1.458304524421692,0.9737580418586731
1695389728664272600,4.025272705078125,-0.19440756738185883,-0.14235654473304749,0.6518183946609497,0.719078004360199,0.4177290201187134,-1.4504482746124268,0.8994945883750916
1695389728682527700,4.04352783203125,-0.19242660701274872,-0.14151054620742798,0.6485140919685364,0.7227560877799988,0.36226633191108704,-1.443397879600525,0.8400153517723083
1695389728700790800,4.061790771484375,-0.1905883103609085,-0.14025887846946716,0.6456892490386963,0.726008951663971,0.3230842053890228,-1.436648964881897,0.796434223651886
1695389728719071700,4.08007177734375,-0.18925784528255463,-0.13856755197048187,0.6427019834518433,0.7293248176574707,0.2949163317680359,-1.4287402629852295,0.763992190361023
1695389728737352200,4.098352294921875,-0.18813593685626984,-0.13685894012451172,0.6394480466842651,0.7327896952629089,0.2697911858558655,-1.420041561126709,0.7348930835723877
1695389728755638800,4.116638671875,-0.18679149448871613,-0.13546404242515564,0.635705828666687,0.7366387844085693,0.2398061752319336,-1.4104886054992676,0.7010916471481323
1695389728773929000,4.134928955078125,-0.18579505383968353,-0.13511915504932404,0.6314117908477783,0.74063640832901,0.20463889837265015,-1.4003081321716309,0.6641667485237122
1695389728792219000,4.153218994140625,-0.18366190791130066,-0.13435716927051544,0.6271551847457886,0.7449113726615906,0.16876477003097534,-1.3900102376937866,0.6242837309837341
1695389728810512400,4.171512451171875,-0.18155425786972046,-0.13380929827690125,0.6227580308914185,0.7492033243179321,0.1351042538881302,-1.379360556602478,0.586981475353241
1695389728828809500,4.1898095703125,-0.17941159009933472,-0.1333332359790802,0.6181628108024597,0.7535969614982605,0.10378524661064148,-1.3681343793869019,0.5520984530448914
1695389728847107600,4.208107666015625,-0.1770748794078827,-0.1330457627773285,0.6134323477745056,0.7580528855323792,0.07315006852149963,-1.3565948009490967,0.5179111361503601
1695389728865399800,4.22639990234375,-0.1753404438495636,-0.13348570466041565,0.6085988879203796,0.7622628808021545,0.0443473644554615,-1.345086693763733,0.487507164478302
1695389728883688700,4.244688720703125,-0.1727503538131714,-0.13349226117134094,0.6039978265762329,0.7665010094642639,0.017199847847223282,-1.3338170051574707,0.4568837583065033
1695389728901983700,4.262983642578125,-0.17020434141159058,-0.13350118696689606,0.5996730327606201,0.7704545259475708,-0.006442245561629534,-1.3231277465820312,0.4298282265663147
1695389728920282000,4.2812822265625,-0.16772127151489258,-0.133493110537529,0.5957135558128357,0.7740636467933655,-0.02684503234922886,-1.313257098197937,0.40606531500816345
1695389728938580500,4.29958056640625,-0.16532933712005615,-0.13345173001289368,0.5918875336647034,0.7775126695632935,-0.04474526271224022,-1.3036459684371948,0.38488948345184326
1695389728956875500,4.31787548828125,-0.16322334110736847,-0.1333235651254654,0.5880662798881531,0.7808719873428345,-0.05947760120034218,-1.2939858436584473,0.36718106269836426
1695389728975169300,4.336169189453125,-0.16209562122821808,-0.13371945917606354,0.5840144157409668,0.7840735912322998,-0.07204793393611908,-1.2840572595596313,0.3538459837436676
1695389728993466400,4.35446630859375,-0.16035287082195282,-0.13393691182136536,0.5799776315689087,0.7873841524124146,-0.08530960232019424,-1.2740217447280884,0.33867186307907104
1695389729011764000,4.372763916015625,-0.15856356918811798,-0.13427579402923584,0.575998842716217,0.7906028628349304,-0.09839528799057007,-1.2641630172729492,0.3237858712673187
1695389729030062000,4.39106201171875,-0.15655991435050964,-0.13496249914169312,0.5721249580383301,0.7936922311782837,-0.11311768740415573,-1.2546535730361938,0.3074551820755005
1695389729048358400,4.4093583984375,-0.1544235646724701,-0.1359991878271103,0.5682048797607422,0.7967438697814941,-0.12920144200325012,-1.2451072931289673,0.2900896370410919
1695389729066654200,4.427654296875,-0.1523282676935196,-0.1372355967760086,0.5641804933547974,0.7997892498970032,-0.1452183723449707,-1.2353416681289673,0.2731599509716034
1695389729084952800,4.445952880859375,-0.15083257853984833,-0.13869594037532806,0.5600311160087585,0.8027317523956299,-0.15937933325767517,-1.2254233360290527,0.2593093812465668
1695389729103253000,4.4642529296875,-0.1490858495235443,-0.13984596729278564,0.5561240911483765,0.8055697083473206,-0.17205986380577087,-1.2159260511398315,0.24610936641693115
1695389729121553400,4.482553466796875,-0.14780092239379883,-0.14073675870895386,0.5529627203941345,0.807824432849884,-0.18123216927051544,-1.2082468271255493,0.23665323853492737
